passenger_count,trip_distance,PULocationID,DOLocationID,trip_duration,fare_amount
1,1.61,244,243,14.083333333333334,10.0
1,0.5,97,97,5.35,5.0
1,0.65,75,74,2.316666666666667,4.0
2,0.08,74,74,0.08333333333333333,11.0
1,3.62,18,247,21.383333333333333,16.0
1,2.16,97,97,15.95,11.5
2,1.0,65,49,10.25,8.0
1,3.63,95,131,11.35,13.0
1,2.41,75,75,12.083333333333334,11.0
1,9.09,130,223,18.15,26.5
1,4.03,75,244,23.433333333333334,17.5
1,0.95,42,41,7.066666666666666,6.5
1,0.99,74,42,7.366666666666666,6.5
2,0.91,82,56,7.333333333333333,10.0
1,12.55,97,132,60.71666666666667,48.0
1,2.62,65,45,12.9,11.5
1,2.25,74,43,14.116666666666667,10.5
1,3.21,42,262,15.133333333333333,13.0
1,1.14,33,54,5.783333333333333,6.5
1,1.39,74,75,9.566666666666666,8.0
1,3.62,74,244,22.4,17.0
1,3.23,74,239,15.466666666666667,13.5
1,0.92,75,74,4.5,5.5
1,1.93,147,247,8.6,10.0
1,8.07,134,226,13.433333333333334,23.0
1,5.49,75,169,52.36666666666667,32.5
2,4.43,75,162,15.116666666666667,15.5
1,0.7,43,151,3.3833333333333333,4.5
1,0.66,166,41,4.85,5.0
1,1.1,41,75,10.15,8.0
1,2.66,74,236,16.416666666666668,12.5
1,1.29,41,74,9.716666666666667,7.5
1,0.65,42,247,6.4,6.0
1,1.7,166,75,11.7,9.5
1,3.22,74,162,8.65,10.5
1,1.83,65,25,12.516666666666667,10.0
5,1.44,166,41,14.116666666666667,10.5
6,1.47,43,236,12.5,9.5
1,11.04,228,210,36.93333333333333,39.5
1,2.74,97,225,18.566666666666666,13.0
1,0.97,41,42,4.166666666666667,5.5
1,5.16,174,183,20.833333333333332,19.0
1,1.15,75,41,5.766666666666667,6.0
1,2.54,11,14,15.75,12.5
1,13.54,66,197,29.983333333333334,39.5
1,1.0,75,75,6.05,6.0
1,2.31,74,69,17.8,13.0
5,5.81,129,262,27.2,21.5
1,1.4,82,82,12.0,8.5
1,2.26,42,244,16.383333333333333,9.0
1,1.16,7,223,7.833333333333333,7.0
1,1.44,75,74,4.883333333333334,6.5
1,3.79,74,140,11.833333333333334,13.0
1,14.11,55,86,40.9,41.5
6,1.35,75,236,8.566666666666666,7.5
1,1.43,241,31,7.566666666666666,7.5
1,3.21,74,239,11.216666666666667,11.5
1,7.73,247,129,26.316666666666666,26.5
1,0.76,75,74,2.9833333333333334,4.5
1,0.96,82,82,7.05,6.0
1,0.61,166,166,4.45,5.0
1,1.3,24,42,9.366666666666667,7.5
1,0.97,43,75,5.85,5.5
1,2.3,166,74,17.133333333333333,12.5
1,0.77,7,7,4.75,5.0
1,2.41,74,262,7.366666666666666,9.5
1,3.5,74,237,11.0,12.0
1,1.26,41,151,8.45,7.5
2,6.67,52,36,20.416666666666668,20.5
1,0.63,74,74,4.066666666666666,4.5
2,2.93,212,159,14.95,12.0
1,1.1,145,145,0.5,2.5
1,4.45,74,230,11.566666666666666,14.0
2,3.14,25,231,19.55,15.0
1,2.2,74,263,18.866666666666667,13.0
1,1.87,82,129,9.25,10.0
1,5.43,41,234,23.45,20.0
6,0.98,75,74,2.9,5.0
6,6.69,33,142,42.71666666666667,30.5
2,3.14,74,140,12.233333333333333,11.5
6,2.71,74,42,7.216666666666667,9.5
1,7.35,41,113,30.116666666666667,26.0
4,2.47,74,74,10.266666666666667,10.5
1,7.89,95,7,26.816666666666666,27.0
1,5.53,244,143,13.0,17.5
1,10.1,97,11,26.966666666666665,30.5
2,3.0,75,230,16.0,13.0
1,1.28,75,151,7.666666666666667,7.5
1,1.75,74,236,4.483333333333333,7.0
2,5.72,61,181,36.583333333333336,25.0
1,1.56,41,42,9.55,9.0
1,0.8,41,74,6.1,6.0
1,5.63,74,136,30.1,25.0
1,2.34,152,239,8.983333333333333,9.5
1,1.79,43,236,8.883333333333333,8.5
1,2.88,74,244,32.96666666666667,20.5
1,1.0,152,166,5.416666666666667,6.0
1,2.56,95,197,15.616666666666667,12.0
1,1.36,166,42,6.383333333333334,6.5
1,2.85,41,194,13.733333333333333,12.0
1,3.0,92,129,23.5,15.5
1,3.58,74,262,18.416666666666668,15.0
1,1.07,74,75,6.033333333333333,6.0
1,0.86,74,41,4.3,5.5
1,1.16,74,75,7.9,7.0
1,1.9,74,152,18.316666666666666,12.5
1,0.74,41,42,3.6166666666666667,4.5
1,1.75,74,75,9.383333333333333,9.0
2,11.75,130,146,37.85,37.5
1,1.88,97,49,10.083333333333334,8.5
1,2.49,65,61,16.3,12.5
1,2.2,65,17,15.883333333333333,12.0
1,1.23,97,181,8.933333333333334,7.5
1,1.46,244,42,6.483333333333333,8.0
1,7.6,33,230,25.366666666666667,26.0
6,3.36,74,237,17.933333333333334,14.5
1,1.23,74,75,8.35,7.5
2,0.84,75,75,6.466666666666667,6.0
2,4.14,212,185,16.516666666666666,15.0
1,7.86,226,160,43.11666666666667,29.5
1,0.94,75,236,4.95,5.5
1,1.89,52,195,9.116666666666667,8.5
1,9.97,7,134,29.483333333333334,31.5
1,3.16,33,114,14.533333333333333,13.0
1,7.62,74,90,29.65,27.0
1,5.38,130,132,13.6,17.5
1,2.0,181,25,11.816666666666666,10.0
1,19.7,86,65,104.56666666666666,77.0
2,2.67,95,121,14.85,12.5
1,16.32,14,236,36.6,47.0
1,1.87,74,236,10.55,9.0
1,8.17,80,48,25.833333333333332,60.0
1,8.71,25,237,23.383333333333333,27.0
1,2.05,75,237,9.7,9.0
1,9.22,52,263,28.35,29.5
1,4.5,24,233,29.133333333333333,21.0
1,3.6,97,89,37.083333333333336,23.5
1,0.73,74,41,2.9,4.0
1,1.63,75,236,9.133333333333333,8.5
1,4.59,42,78,13.8,15.5
1,0.1,152,152,1.1,2.5
5,2.12,166,75,13.866666666666667,11.0
1,13.47,89,226,59.8,49.5
1,1.98,95,121,15.7,11.5
1,3.07,18,119,23.783333333333335,17.0
1,1.34,74,166,9.383333333333333,8.0
1,1.18,97,33,5.75,6.5
2,32.54,235,265,62.983333333333334,89.0
1,1.13,7,223,6.783333333333333,6.5
2,2.14,74,42,12.233333333333333,10.5
1,2.9,166,142,15.016666666666667,13.0
1,0.23,196,196,1.0,3.0
1,5.09,33,228,24.45,19.0
1,3.1,43,170,24.25,16.5
1,0.43,75,236,4.066666666666666,4.5
6,1.54,74,75,10.283333333333333,8.5
1,6.04,260,137,19.15,20.0
1,6.16,74,161,30.866666666666667,23.0
1,6.27,95,226,35.2,40.0
1,3.54,74,244,50.78333333333333,28.5
1,2.6,41,151,11.216666666666667,10.5
1,3.62,83,179,13.833333333333334,13.0
1,2.5,74,43,15.716666666666667,12.0
1,4.26,260,255,19.366666666666667,16.0
1,1.92,74,263,10.616666666666667,9.0
2,17.27,36,213,49.46666666666667,51.5
1,3.4,25,62,25.583333333333332,18.0
1,1.51,75,263,12.083333333333334,9.0
1,6.85,74,138,13.25,20.5
1,1.63,94,69,10.216666666666667,9.0
1,2.18,75,142,7.733333333333333,8.5
1,6.29,244,236,19.35,20.5
1,0.77,7,7,5.583333333333333,5.5
1,0.9,74,41,4.75,5.5
1,0.3,24,151,1.9166666666666667,3.5
1,1.0,75,75,5.333333333333333,6.0
1,1.99,260,157,11.95,10.0
1,15.78,41,130,52.516666666666666,52.0
1,25.83,136,72,88.8,92.0
1,1.3,74,166,7.066666666666666,7.0
1,24.49,23,124,83.0,88.5
2,2.5,61,85,12.183333333333334,11.0
1,3.31,74,239,17.916666666666668,14.5
1,5.0,169,242,18.2,18.0
1,0.88,75,75,9.266666666666667,7.5
1,0.42,41,41,3.533333333333333,4.0
1,3.45,74,162,17.966666666666665,14.0
1,0.16,82,264,2.55,2.5
1,6.54,82,237,18.583333333333332,0.6
2,0.95,213,213,18.85,12.0
1,6.8,166,202,28.766666666666666,24.5
1,0.01,18,18,0.3333333333333333,19.5
1,2.14,168,41,20.633333333333333,14.5
1,2.67,244,24,13.033333333333333,12.0
1,2.21,42,168,22.533333333333335,15.0
1,0.7,193,7,3.95,5.0
1,0.95,168,168,4.116666666666666,5.5
1,4.15,74,142,27.966666666666665,20.0
2,1.2,152,41,7.133333333333334,7.0
3,3.6,220,243,22.316666666666666,16.0
1,1.47,41,24,8.6,8.0
1,6.82,244,237,27.216666666666665,25.5
1,1.59,129,260,7.916666666666667,7.5
3,7.0,166,164,27.166666666666668,25.5
1,4.22,74,243,25.566666666666666,19.5
1,1.31,7,193,9.816666666666666,7.5
1,2.1,74,42,13.85,11.0
6,0.86,236,262,8.366666666666667,7.0
5,9.39,244,113,30.633333333333333,32.0
1,1.0,75,74,7.083333333333333,6.5
1,1.78,74,166,8.116666666666667,8.0
1,0.9,152,116,6.883333333333334,6.0
1,1.25,75,238,4.783333333333333,6.0
6,5.14,43,224,20.25,18.5
5,1.34,7,223,4.366666666666666,6.0
2,0.7,166,41,4.65,5.0
1,11.9,41,33,31.683333333333334,36.0
1,3.04,42,263,17.083333333333332,14.0
2,1.06,145,226,8.866666666666667,7.5
1,1.2,75,236,4.483333333333333,5.5
5,1.18,7,226,10.433333333333334,8.5
1,4.0,43,234,28.566666666666666,19.5
1,2.84,130,10,9.933333333333334,10.5
1,0.79,75,263,7.7,6.5
1,1.56,65,97,12.266666666666667,9.5
2,0.8,74,75,5.25,5.5
1,3.54,65,107,20.766666666666666,16.0
1,1.55,75,238,7.566666666666666,7.5
1,1.54,33,54,13.066666666666666,9.5
1,2.16,74,75,16.066666666666666,12.0
1,0.48,244,244,2.0,4.0
1,2.71,74,263,11.533333333333333,10.5
1,1.09,82,83,5.35,5.5
1,2.07,7,223,10.816666666666666,9.5
1,3.28,129,223,10.3,11.5
1,1.6,166,41,9.366666666666667,8.5
1,1.12,75,74,6.016666666666667,6.0
1,7.45,42,75,59.916666666666664,38.0
1,2.17,25,228,10.833333333333334,9.5
2,0.96,166,152,5.366666666666666,6.0
1,1.42,75,74,7.466666666666667,7.0
1,1.04,244,243,8.166666666666666,6.5
3,2.47,82,157,18.55,12.5
1,1.49,7,179,10.9,8.5
1,1.79,75,237,9.866666666666667,9.0
1,3.86,166,141,22.383333333333333,17.5
1,3.2,213,159,23.25,16.5
1,3.38,256,61,20.883333333333333,15.5
1,1.44,75,74,7.266666666666667,7.0
1,2.57,74,237,17.433333333333334,12.5
2,0.78,116,244,4.383333333333334,5.0
1,0.87,74,41,5.5,5.5
1,1.0,41,42,6.033333333333333,6.5
1,2.0,75,166,9.166666666666666,9.0
1,2.84,75,116,17.5,13.0
1,0.35,97,65,3.1666666666666665,4.0
1,5.47,152,194,48.733333333333334,32.5
2,8.83,97,56,24.916666666666668,27.5
1,3.1,152,243,17.033333333333335,14.5
1,0.75,74,42,5.816666666666666,5.5
1,1.2,74,74,5.916666666666667,6.0
1,9.63,247,230,22.25,28.5
1,7.7,244,140,14.65,22.5
1,0.85,42,41,4.7,5.5
1,1.2,244,116,7.783333333333333,7.0
1,0.74,52,33,5.066666666666666,5.0
5,2.88,74,42,17.25,13.0
1,1.88,74,152,10.866666666666667,9.0
1,1.63,74,75,13.283333333333333,10.0
2,5.61,75,213,26.433333333333334,20.0
1,0.74,41,41,6.316666666666666,6.0
1,16.3,181,132,49.95,46.0
3,2.0,17,255,12.166666666666666,9.5
1,2.24,74,263,8.25,9.0
2,2.23,260,138,9.883333333333333,10.0
1,3.0,134,216,16.916666666666668,13.5
1,6.26,65,137,36.516666666666666,27.5
1,5.8,75,235,13.966666666666667,18.5
1,2.8,95,121,12.083333333333334,11.5
1,1.96,78,235,24.166666666666668,15.5
1,0.58,74,74,4.3,4.5
6,1.16,75,264,11.833333333333334,6.0
1,3.75,169,243,26.366666666666667,19.5
1,2.61,95,56,17.966666666666665,13.5
1,1.47,75,42,6.35,7.0
1,7.8,197,225,86.51666666666667,53.5
1,1.98,65,189,10.616666666666667,9.5
1,2.32,188,97,11.766666666666667,10.5
1,3.9,41,230,23.1,17.5
1,1.49,41,166,9.366666666666667,8.0
1,3.21,74,238,17.433333333333334,13.5
2,6.6,129,130,31.35,25.0
1,2.21,74,24,12.7,11.0
1,3.3,43,170,15.183333333333334,13.5
1,2.42,69,18,10.65,10.0
1,4.79,130,139,30.716666666666665,19.5
1,5.3,213,74,34.5,25.5
1,1.61,25,34,13.25,10.0
1,1.5,75,263,9.133333333333333,8.0
1,0.35,75,75,3.9833333333333334,4.5
1,1.34,41,75,6.3,7.0
1,1.51,166,238,6.383333333333334,6.5
1,1.2,97,49,5.966666666666667,6.5
1,2.41,74,236,18.016666666666666,12.5
1,1.98,41,247,12.583333333333334,10.0
2,25.0,227,250,119.8,88.5
2,5.63,97,72,28.75,21.5
2,1.17,75,41,5.933333333333334,6.5
1,22.91,60,97,100.71666666666667,83.0
1,2.49,75,42,12.816666666666666,11.0
1,2.29,130,218,10.95,10.0
1,0.35,215,215,0.4666666666666667,8.0
5,1.34,95,56,9.783333333333333,8.5
1,1.63,74,75,11.333333333333334,9.0
1,0.92,244,116,5.966666666666667,6.0
2,0.84,129,83,5.166666666666667,6.0
1,4.5,82,226,28.366666666666667,20.5
1,1.42,74,75,18.133333333333333,12.5
1,3.29,74,141,14.583333333333334,13.0
2,8.59,65,223,13.05,24.0
5,0.73,74,75,2.8666666666666667,4.5
1,2.3,61,35,15.333333333333334,11.5
1,1.4,75,151,6.2,7.0
1,1.61,74,42,11.733333333333333,9.0
1,1.19,75,236,5.0,6.0
1,4.11,24,164,13.833333333333334,14.5
1,0.11,75,75,0.18333333333333332,2.5
1,0.38,75,74,1.6166666666666667,3.5
1,0.5,193,193,2.1166666666666667,4.0
1,4.28,75,126,15.133333333333333,24.7
1,0.82,75,75,9.85,7.5
5,1.44,74,43,8.233333333333333,7.5
6,0.97,41,41,7.55,7.0
1,19.53,10,136,97.68333333333334,79.5
1,1.1,42,42,8.166666666666666,7.0
1,1.3,65,40,9.083333333333334,7.5
1,3.62,43,234,20.366666666666667,15.5
5,3.32,197,215,18.45,14.5
1,4.51,74,142,30.816666666666666,21.0
1,1.13,24,41,6.033333333333333,6.5
1,0.54,97,97,5.8,5.5
1,2.29,24,142,13.566666666666666,11.0
1,0.93,74,75,5.1,5.5
1,16.83,197,174,74.2,61.0
1,2.36,74,236,15.1,11.5
1,13.05,226,22,65.56666666666666,46.5
1,7.65,181,230,31.233333333333334,28.0
2,0.8,116,152,4.483333333333333,5.0
1,1.82,75,141,6.8,7.5
5,2.82,25,188,12.0,11.5
1,1.6,74,166,11.55,9.0
1,3.98,42,141,14.5,14.5
1,2.24,159,248,18.316666666666666,13.0
1,0.85,75,74,1.9333333333333333,4.5
1,8.56,242,75,43.2,33.0
1,6.15,74,68,26.266666666666666,22.0
1,3.3,41,167,19.983333333333334,14.5
1,0.64,74,74,5.916666666666667,5.5
1,1.29,75,75,8.75,7.5
1,1.3,89,188,8.1,7.0
1,1.67,74,75,13.05,10.0
1,1.03,255,112,4.5,5.5
1,3.0,75,116,23.65,16.0
1,1.07,95,95,9.483333333333333,7.5
1,1.2,41,24,7.516666666666667,7.0
1,3.02,260,196,25.866666666666667,16.5
1,1.02,75,74,3.3833333333333333,5.0
1,2.35,49,33,14.6,11.5
1,0.49,42,41,4.883333333333334,5.0
1,13.46,31,246,38.35,42.0
1,7.65,244,246,24.666666666666668,26.5
2,3.1,166,237,16.6,13.5
1,8.14,244,140,21.816666666666666,25.0
1,3.38,65,17,21.55,15.5
1,2.76,42,151,16.083333333333332,13.0
1,2.63,25,144,11.3,10.5
2,6.59,76,89,37.63333333333333,27.5
1,2.08,82,173,10.8,9.5
1,1.7,116,41,8.0,8.0
5,1.93,75,41,17.433333333333334,11.5
1,0.39,82,129,2.7333333333333334,4.0
1,2.9,74,262,16.95,13.0
1,13.53,97,197,41.81666666666667,45.5
1,7.97,244,68,21.133333333333333,25.0
1,1.7,75,239,9.616666666666667,8.5
1,1.89,116,41,8.183333333333334,8.0
1,2.36,74,236,8.016666666666667,9.0
1,0.99,130,197,6.083333333333333,6.5
1,2.92,17,33,25.683333333333334,18.0
1,3.59,75,164,27.516666666666666,18.5
2,8.04,65,230,26.05,27.0
1,1.98,159,69,11.933333333333334,9.5
1,1.82,129,173,13.716666666666667,10.5
1,3.97,52,61,42.03333333333333,25.5
1,5.51,260,255,18.966666666666665,19.0
1,2.87,41,163,11.633333333333333,11.5
2,2.3,236,229,13.616666666666667,11.0
1,5.72,65,36,27.683333333333334,21.0
1,9.7,160,75,38.88333333333333,37.0
1,5.99,75,127,28.183333333333334,22.5
1,1.65,166,42,9.733333333333333,9.0
1,0.99,75,41,6.833333333333333,6.5
1,2.42,42,168,14.75,11.5
1,2.8,75,194,7.3,9.5
1,2.0,188,61,12.65,10.0
1,2.31,74,238,11.816666666666666,10.5
5,1.66,41,75,12.15,9.5
1,0.36,74,74,3.433333333333333,4.5
1,1.01,75,75,7.583333333333333,6.5
1,1.2,74,152,11.816666666666666,8.5
1,5.24,75,186,15.483333333333333,17.5
1,1.34,42,41,10.366666666666667,8.5
1,3.0,116,74,14.85,12.5
1,3.09,168,235,15.366666666666667,12.5
1,1.79,152,74,7.45,8.0
1,3.66,74,119,10.783333333333333,12.5
1,3.48,74,239,17.516666666666666,15.0
1,2.06,95,160,10.7,9.5
1,2.79,74,238,21.633333333333333,15.0
2,2.45,95,82,14.383333333333333,12.0
2,1.4,75,263,7.333333333333333,7.0
1,5.12,47,32,20.966666666666665,17.0
1,1.42,74,159,9.866666666666667,8.5
1,2.32,166,236,13.35,11.0
1,7.94,166,113,36.416666666666664,31.0
1,2.92,42,47,16.25,13.0
1,0.7,74,75,3.2333333333333334,4.5
1,1.48,7,223,8.683333333333334,8.0
1,1.2,42,42,9.133333333333333,8.0
1,1.62,181,257,8.833333333333334,8.0
1,1.6,129,129,15.633333333333333,11.5
1,2.6,116,244,29.7,18.5
1,1.79,181,62,20.266666666666666,13.5
1,7.74,51,147,23.716666666666665,25.0
1,4.55,75,75,30.716666666666665,22.0
1,1.3,41,166,5.216666666666667,6.5
1,4.4,95,260,24.95,19.5
6,1.16,75,263,4.066666666666666,5.5
5,1.84,95,121,9.116666666666667,9.0
1,1.75,74,166,11.2,9.0
1,5.19,244,239,11.15,16.0
1,6.13,244,200,15.816666666666666,19.5
1,2.13,75,239,9.75,9.0
1,0.95,75,74,3.3333333333333335,5.0
1,1.89,41,75,14.9,11.5
1,1.2,52,106,8.7,7.5
6,1.95,43,239,5.783333333333333,7.5
1,1.04,42,41,5.45,5.5
1,1.81,75,141,17.966666666666665,12.0
1,1.5,82,173,9.75,8.0
1,6.14,134,138,14.15,18.5
1,5.59,74,224,12.866666666666667,17.5
1,1.6,41,42,14.366666666666667,10.0
1,2.51,41,238,26.016666666666666,17.0
1,4.79,75,69,24.633333333333333,19.5
1,2.74,226,226,33.6,21.5
3,4.63,42,143,24.383333333333333,19.5
1,0.76,42,41,3.816666666666667,4.5
6,2.2,74,247,7.866666666666666,9.0
1,3.17,74,239,14.733333333333333,13.0
1,2.89,41,237,12.566666666666666,11.5
1,0.8,181,181,4.716666666666667,5.0
2,4.11,75,229,17.466666666666665,16.0
1,2.99,75,142,14.616666666666667,12.5
1,6.0,41,170,40.78333333333333,28.0
1,2.49,74,238,13.6,11.0
1,1.42,75,263,9.616666666666667,8.5
1,11.74,179,174,29.583333333333332,35.0
1,2.67,122,122,12.066666666666666,11.5
1,3.56,97,188,27.883333333333333,19.0
1,1.42,7,146,9.333333333333334,8.0
1,1.16,74,75,6.083333333333333,6.0
1,9.44,244,229,24.683333333333334,28.5
1,1.25,75,236,13.45,9.0
2,1.36,152,151,6.45,7.0
1,1.79,181,49,11.9,9.0
1,2.6,41,236,13.366666666666667,11.5
1,3.88,41,143,18.55,16.0
1,1.33,42,166,9.566666666666666,8.0
1,12.45,19,197,91.38333333333334,65.0
1,1.2,217,17,12.0,9.0
1,0.6,74,42,3.95,4.5
1,0.82,255,112,4.3,5.0
2,1.47,41,152,12.7,9.5
1,2.35,25,181,10.2,9.0
1,1.18,75,238,5.15,6.0
1,4.03,74,142,25.183333333333334,18.0
1,2.6,166,244,17.183333333333334,13.5
1,2.43,244,42,14.716666666666667,12.0
1,4.31,33,188,41.4,25.5
1,0.66,7,223,5.15,5.0
1,1.4,65,189,17.033333333333335,11.5
1,0.66,152,42,3.7666666666666666,5.0
1,4.75,75,186,27.783333333333335,19.5
1,1.71,43,262,8.033333333333333,7.5
1,4.93,41,243,13.533333333333333,16.0
1,2.8,65,225,17.283333333333335,13.0
1,1.71,129,56,9.25,8.5
1,3.25,212,69,25.85,17.5
1,13.85,72,130,82.73333333333333,31.38
1,1.48,74,42,9.85,8.5
1,1.95,74,236,12.066666666666666,9.5
1,2.71,41,168,10.916666666666666,11.0
1,0.03,166,166,0.4666666666666667,2.5
1,6.2,82,10,29.133333333333333,23.5
1,1.49,166,238,7.683333333333334,7.5
1,4.55,244,151,11.166666666666666,15.0
1,3.56,97,114,25.016666666666666,18.5
1,1.32,166,152,4.366666666666666,6.0
1,2.43,92,70,10.216666666666667,10.0
1,1.7,75,24,8.416666666666666,8.0
1,13.71,213,224,63.666666666666664,52.5
1,5.71,153,212,32.96666666666667,20.0
1,16.29,36,86,66.05,57.0
1,1.0,74,152,9.233333333333333,7.5
1,6.08,74,107,14.133333333333333,18.5
1,1.38,74,43,6.5,7.0
1,1.28,166,151,7.25,7.5
5,0.93,7,193,3.8833333333333333,5.0
1,1.46,83,226,6.916666666666667,6.5
1,1.6,129,226,7.666666666666667,8.0
1,0.02,169,169,0.08333333333333333,2.5
1,2.65,75,237,14.016666666666667,12.5
1,1.72,65,181,9.05,8.5
1,1.06,130,197,6.45,6.5
1,1.86,97,40,16.433333333333334,11.5
1,8.56,236,75,66.05,42.5
1,1.04,41,152,7.55,6.5
1,1.07,152,116,4.633333333333334,5.5
5,3.13,75,170,15.666666666666666,13.0
1,1.2,189,49,9.35,7.5
1,3.33,83,223,10.416666666666666,12.0
1,0.74,166,42,4.2,4.5
1,2.81,74,262,13.683333333333334,11.5
2,1.3,129,260,9.1,7.5
1,0.8,42,42,4.383333333333334,5.0
1,0.6,116,152,4.133333333333334,4.5
1,1.1,74,74,5.783333333333333,6.0
1,9.63,95,90,34.2,32.5
1,2.38,74,236,12.233333333333333,10.5
1,1.85,82,129,13.25,10.0
6,0.57,74,75,6.883333333333334,6.0
1,2.3,65,181,17.85,12.5
1,32.85,119,23,60.38333333333333,92.5
2,10.4,43,97,29.266666666666666,32.0
1,7.49,41,158,28.666666666666668,26.0
1,1.1,24,166,6.883333333333334,6.5
1,0.88,74,75,11.833333333333334,9.0
1,2.67,75,238,14.5,12.0
1,1.53,181,97,12.166666666666666,9.0
1,2.6,41,41,18.033333333333335,13.5
1,1.64,42,116,11.916666666666666,9.5
1,1.82,82,82,16.833333333333332,10.0
1,1.06,75,238,5.866666666666666,6.5
1,3.81,74,141,17.533333333333335,15.5
1,5.71,75,235,22.6,19.5
1,3.01,74,238,14.216666666666667,12.5
1,2.43,41,238,12.266666666666667,10.5
1,0.77,75,236,4.533333333333333,5.0
1,3.71,41,237,22.15,16.5
1,1.45,43,239,4.95,6.5
3,1.2,74,166,8.216666666666667,7.0
1,1.96,95,196,10.766666666666667,9.5
1,1.2,74,43,6.116666666666666,6.5
1,11.32,75,225,60.68333333333333,46.5
1,0.59,75,74,1.9166666666666667,4.0
5,5.03,75,145,23.983333333333334,19.5
1,2.13,75,247,10.866666666666667,9.5
1,1.77,75,74,6.733333333333333,7.5
1,9.16,95,229,38.61666666666667,32.5
1,2.53,75,161,17.366666666666667,13.5
1,1.17,7,179,10.75,7.5
1,2.88,41,140,12.916666666666666,11.5
2,1.18,82,83,8.233333333333333,7.0
1,1.55,130,10,6.25,7.0
1,7.2,65,143,26.8,24.5
1,1.0,42,74,8.166666666666666,7.0
1,1.18,42,41,9.05,8.0
1,2.68,130,205,9.766666666666667,10.0
2,2.74,74,263,12.933333333333334,11.5
2,12.73,97,55,25.066666666666666,37.0
1,1.21,74,152,7.633333333333334,7.0
2,2.1,260,173,14.166666666666666,11.0
1,7.95,244,68,20.1,25.0
1,0.7,75,236,7.7,6.5
1,3.5,65,87,14.666666666666666,13.5
1,4.41,75,233,12.05,15.5
1,5.65,41,234,20.616666666666667,19.5
1,2.77,250,183,6.683333333333334,10.0
1,1.94,74,166,11.1,9.5
2,3.5,97,225,19.333333333333332,15.0
1,2.12,74,151,11.766666666666667,10.0
5,7.37,177,28,15.616666666666667,22.0
1,1.0,74,41,6.383333333333334,6.0
1,6.8,25,162,24.233333333333334,24.5
1,7.84,75,174,38.56666666666667,29.5
5,3.08,197,10,18.95,14.5
1,1.4,75,262,11.15,9.0
1,0.59,75,75,3.5166666666666666,4.0
1,5.72,126,174,12.9,18.0
5,0.67,7,7,6.15,5.5
1,1.11,74,74,12.683333333333334,9.0
1,0.9,75,74,3.5833333333333335,5.0
1,4.88,42,248,10.516666666666667,15.5
1,0.7,152,116,3.316666666666667,4.5
1,2.89,75,116,11.816666666666666,11.0
1,0.89,7,223,6.95,6.5
1,3.5,74,239,21.15,15.5
1,1.72,75,141,10.883333333333333,9.5
1,0.48,41,166,3.8833333333333333,4.5
1,2.27,82,157,16.716666666666665,12.5
2,15.9,197,49,72.71666666666667,58.0
1,10.06,223,68,51.5,38.0
1,1.13,41,75,9.083333333333334,7.5
1,3.33,65,61,17.583333333333332,14.5
1,1.47,74,75,5.85,7.0
1,1.75,247,168,10.816666666666666,9.5
1,1.77,75,41,11.816666666666666,10.0
1,1.99,41,152,9.35,9.0
1,3.7,74,43,29.033333333333335,19.5
1,3.15,74,238,14.016666666666667,12.5
1,1.03,74,74,5.133333333333334,5.5
1,1.87,116,42,15.583333333333334,11.5
2,8.1,236,231,40.86666666666667,32.0
1,1.44,75,74,4.416666666666667,6.0
1,1.16,145,145,4.916666666666667,6.0
1,2.1,74,236,10.933333333333334,9.5
1,5.98,42,163,22.066666666666666,22.0
1,1.22,75,263,7.1,6.5
1,5.26,226,148,22.233333333333334,20.0
1,1.57,41,74,11.566666666666666,9.5
1,3.1,116,238,8.783333333333333,11.0
2,1.67,41,42,9.816666666666666,8.5
1,16.5,197,97,45.6,51.5
1,0.48,41,41,3.3666666666666667,4.5
1,1.87,95,28,11.633333333333333,9.5
1,2.81,95,82,15.3,13.0
1,1.73,74,236,6.083333333333333,7.0
1,2.05,74,238,11.2,9.5
1,2.03,24,75,13.816666666666666,10.5
1,1.41,75,236,9.066666666666666,8.0
1,2.28,43,237,8.583333333333334,9.0
1,1.42,42,168,8.233333333333333,7.5
2,2.46,97,61,16.2,13.0
1,1.46,75,74,9.55,8.0
2,4.51,97,227,28.783333333333335,21.0
1,1.43,97,189,10.15,8.5
2,1.92,41,75,11.066666666666666,9.5
1,1.44,42,152,12.7,9.5
2,2.23,183,184,9.233333333333333,10.0
1,2.13,42,75,8.883333333333333,8.5
1,0.7,75,74,2.3833333333333333,4.0
1,0.69,42,42,2.8833333333333333,4.5
1,1.34,74,42,6.516666666666667,7.0
1,2.07,213,126,15.65,11.5
1,5.4,244,43,22.183333333333334,20.0
1,2.47,95,102,14.683333333333334,11.5
1,8.27,41,114,25.616666666666667,27.0
1,6.3,41,213,26.816666666666666,23.0
6,3.33,75,170,22.866666666666667,16.0
2,8.08,127,213,50.583333333333336,35.5
1,1.02,41,75,4.45,5.5
1,1.27,74,41,6.85,7.0
1,8.95,236,80,28.033333333333335,29.5
1,5.39,74,235,33.333333333333336,22.5
2,1.4,75,237,5.95,6.5
2,32.89,219,23,75.25,95.5
1,1.9,75,237,10.666666666666666,10.0
1,1.62,74,75,10.833333333333334,9.0
1,2.89,130,218,14.333333333333334,12.0
1,2.1,166,74,17.1,12.5
1,7.0,33,162,25.483333333333334,23.5
2,3.1,97,80,22.566666666666666,15.5
